session_id,device_category,user_region,traffic_source,payment_method_selected,user_tier,primary_product_category,past_purchases_count,items_in_cart,average_item_price,session_duration_secs,pages_viewed,items_added_count,total_cart_value_usd,product_viewed,cart_added,checkout_started,shipping_details_entered,payment_stage_completed,checkout_status,days_to_delivery,delivery_satisfaction_rating,historical_clv,coupon_discount_pct_offered,recovery_email_delay_hours,recovery_email_opened,recovery_email_conversion,basket_items
CIQ-00558,Desktop,Riyadh,Google Shopping,Tabby/Tamara,Logged-In Member,Home & Living,6,3,155.81,383.6,10,4,467.43,1,1,1,0,0,0,,,979.68,5,12,1,1,Bedsheet|Scented Candle|T-Shirt
CIQ-00559,Desktop, Riyadh,Instagram Ads,Credit Card,Logged-In Member,Beauty,4,5,131.02,575.6,14,7,655.1,1,1,1,1,1,1,3.3,4.0,635.1,5,12,0,0,Face Serum|Lip Tint|Cleanser
CIQ-00560,Desktop,Sharjah,TikTok Shop,Credit Card,Guest,Beauty,3,3,85.46,338.3,9,3,256.38,1,1,0,1,1,0,,,516.58,20,1,1,1,Sunscreen|Face Serum
CIQ-00561,Mobile, Riyadh,Google Shopping,Apple Pay,Guest,Home & Living,0,2,62.83,467.3,10,3,125.66,1,1,0,0,1,1,3.9,5.0,125.66,10,4,0,0,Bedsheet
CIQ-00562,Mobile,Jeddah,Google Shopping,Cash on Delivery,Guest,Beauty,1,7,139.5,441.6,19,7,976.5,1,1,1,1,1,1,3.1,2.0,369.94,5,12,0,0,Sunscreen|Cleanser|Lip Tint|Face Serum
CIQ-00563,desktop ,Dubai,Instagram Ads,Apple Pay,Logged-In Member,Fashion,6,3,44.4,348.6,8,4,133.2,1,1,1,0,0,1,4.2,4.0,1241.54,10,1,0,0,Sneakers|Handbag|Lip Tint
CIQ-00564,Desktop,Dubai,Google Shopping,Tabby/Tamara,Guest,Electronics,2,6,103.11,416.5,18,6,618.66,1,1,1,1,1,1,2.9,3.0,417.03,0,12,0,0,Smart Watch|Power Bank|Wireless Earbuds|Storage Box
CIQ-00565,Desktop, Dubai,Google Shopping,Tabby/Tamara,Logged-In Member,Electronics,3,7,43.62,926.3,19,9,305.34,1,1,1,1,0,1,2.9,4.0,592.71,0,4,0,0,Smart Watch|Phone Case|Wireless Earbuds|Power Bank
CIQ-00566,Desktop,Jeddah,Google Shopping,Cash on Delivery,Guest,Fashion,1,5,91.86,541.2,13,5,459.3,1,1,1,0,0,0,,,240.36,10,1,1,0,T-Shirt|Sunglasses|Handbag
CIQ-00567,MOBILE,Abu Dhabi,Instagram Ads,Apple Pay,Logged-In Member,Fashion,5,1,44.32,270.0,6,3,44.32,1,1,0,0,0,1,4.2,3.0,914.71,15,48,0,0,Sneakers|Scented Candle
CIQ-00568,Mobile, Riyadh,Instagram Ads,Credit Card,Logged-In Member,Beauty,5,5,70.92,637.3,17,5,354.6,1,1,1,1,1,1,4.2,2.0,937.65,15,4,0,0,Cleanser|Face Serum|Sunscreen
CIQ-00569,Mobile,Riyadh,Google Shopping,Cash on Delivery,Logged-In Member,Fashion,7,5,58.17,530.5,14,6,290.85,1,1,1,1,0,1,3.0,4.0,1488.6,0,12,0,0,Handbag|Sunglasses|Sneakers
CIQ-00570,Desktop,Jeddah,Direct,Credit Card,Logged-In Member,Beauty,5,2,53.33,138.5,7,2,106.66,1,1,1,1,0,1,3.3,5.0,717.7,15,12,0,0,Face Serum
CIQ-00571,Mobile,Dubai,Direct,Cash on Delivery,Logged-In Member,Home & Living,5,2,88.86,272.6,7,2,177.72,1,1,1,1,0,0,,,925.82,15,4,0,1,Scented Candle
CIQ-00572,desktop ,Riyadh,Google Shopping,Cash on Delivery,Guest,Home & Living,1,2,16.52,48.2,4,4,33.04,1,1,0,0,0,1,4.1,4.0,278.53,5,12,0,0,Storage Box
CIQ-00573,Desktop,Riyadh,Instagram Ads,Apple Pay,Logged-In Member,Fashion,4,7,25.85,658.0,19,7,180.95,1,1,1,1,0,1,2.6,5.0,839.63,0,4,0,0,Sneakers|T-Shirt|Handbag|Sunglasses
CIQ-00574,MOBILE, Dubai,TikTok Shop,Apple Pay,Logged-In Member,Home & Living,2,3,168.79,391.8,10,4,506.37,1,1,0,0,0,0,,,488.74,15,12,1,1,Storage Box|Desk Lamp
CIQ-00575,desktop ,Riyadh,Direct,Cash on Delivery,Logged-In Member,Home & Living,2,5,105.23,353.3,16,6,526.15,1,1,1,1,1,1,2.8,5.0,383.7,10,1,0,0,Bedsheet|Scented Candle|Storage Box
CIQ-00576,Desktop,Abu Dhabi,Instagram Ads,Credit Card,Guest,Electronics,3,6,56.21,523.1,13,6,337.26,1,1,1,1,0,1,2.3,5.0,423.61,10,24,0,0,Wireless Earbuds|Phone Case|Power Bank
CIQ-00577,Tablet, Riyadh,Instagram Ads,Credit Card,Logged-In Member,Fashion,4,2,190.8,436.9,10,2,381.6,1,1,1,1,1,1,1.0,3.0,827.85,10,24,0,0,T-Shirt
CIQ-00578,Desktop,Sharjah,Google Shopping,Tabby/Tamara,Guest,Electronics,0,6,59.73,603.7,16,8,358.38,1,1,1,1,0,1,2.6,5.0,64.35,15,48,0,0,Phone Case|Power Bank|Wireless Earbuds|Desk Lamp
CIQ-00579,desktop ,Dubai,TikTok Shop,Tabby/Tamara,Guest,Beauty,1,6,62.34,737.5,23,7,374.04,1,1,1,0,0,1,4.0,4.0,182.84,0,48,0,0,Cleanser|Face Serum|Lip Tint
CIQ-00580,Mobile,Dubai,Email,Credit Card,Guest,Beauty,0,4,53.84,304.8,14,6,215.36,1,1,1,1,0,1,3.6,5.0,92.04,10,24,0,0,Face Serum|Sunscreen
CIQ-00581,Desktop,Dubai,Email,Credit Card,Guest,Fashion,0,7,373.44,565.9,16,8,2614.08,1,1,1,1,1,0,,,36.35,5,1,0,0,Sunglasses|Sneakers|T-Shirt|Handbag|Power Bank
CIQ-00582,Desktop,Dubai,Google Shopping,Cash on Delivery,Guest,Beauty,1,5,112.09,696.5,17,6,560.45,1,1,1,0,0,0,,,232.91,5,1,0,0,Lip Tint|Face Serum|Cleanser|Sunscreen
CIQ-00583,Mobile, Riyadh,Instagram Ads,Apple Pay,Guest,Fashion,2,3,108.95,313.5,10,4,326.85,1,1,1,1,1,1,2.6,4.0,290.37,15,1,0,0,T-Shirt|Sneakers|Sunglasses
CIQ-00584,Mobile,Abu Dhabi,Google Shopping,Cash on Delivery,Logged-In Member,Fashion,4,6,132.4,636.8,14,6,794.4,1,1,1,1,1,1,2.1,5.0,679.35,15,24,0,0,Sneakers|Sunglasses|Handbag
CIQ-00585,Tablet,Dubai,Instagram Ads,Credit Card,Guest,Home & Living,2,4,24.93,492.9,11,6,99.72,1,1,1,1,1,0,,,464.05,20,24,0,0,Scented Candle|Storage Box
CIQ-00586,Desktop,Riyadh,Instagram Ads,Cash on Delivery,Guest,Home & Living,1,5,61.7,311.2,12,6,308.5,1,1,1,0,0,0,,,153.09,10,4,0,0,Scented Candle|Desk Lamp|Bedsheet|T-Shirt
CIQ-00587,Mobile, Riyadh,Direct,Credit Card,Logged-In Member,Beauty,8,3,131.31,304.4,6,4,393.93,1,1,1,1,0,1,1.9,5.0,1643.97,10,4,0,0,Face Serum|Lip Tint|Sunscreen|Bedsheet
CIQ-00588,Mobile,Sharjah,Google Shopping,Credit Card,Logged-In Member,Electronics,4,6,94.35,588.7,16,8,566.1,1,1,1,1,0,0,,,923.07,0,1,1,0,Smart Watch|Wireless Earbuds|Phone Case
CIQ-00589,Mobile,Jeddah,Email,Credit Card,Guest,Electronics,0,4,463.08,645.0,13,4,1852.32,1,1,1,1,1,0,,,73.96,20,48,0,0,Smart Watch|Wireless Earbuds
CIQ-00590,Mobile,Abu Dhabi,Google Shopping,Apple Pay,Guest,Electronics,1,1,64.37,283.1,7,1,64.37,1,1,1,1,1,1,3.5,3.0,228.27,15,4,0,0,Phone Case|T-Shirt
CIQ-00591,Tablet,Riyadh,Google Shopping,Cash on Delivery,Logged-In Member,Fashion,3,2,186.62,399.8,8,2,373.24,1,1,1,0,0,0,,,807.74,20,24,0,0,Sunglasses
CIQ-00592,Mobile, Dubai,TikTok Shop,Credit Card,Logged-In Member,Electronics,5,7,169.07,874.6,19,8,1183.49,1,1,1,0,0,1,2.5,5.0,747.54,15,24,0,0,Wireless Earbuds|Smart Watch|Power Bank|Phone Case
CIQ-00593,Mobile,Riyadh,TikTok Shop,Cash on Delivery,Logged-In Member,Home & Living,5,5,104.88,328.5,12,6,524.4,1,1,1,0,0,1,1.8,5.0,850.73,0,24,0,0,Storage Box|Desk Lamp|Scented Candle|Wireless Earbuds
CIQ-00594,Desktop,Jeddah,Instagram Ads,Cash on Delivery,Guest,Beauty,2,4,119.53,235.1,10,4,478.12,1,1,1,1,0,0,,,515.74,10,12,1,0,Sunscreen|Cleanser
CIQ-00595,Mobile,Riyadh,Direct,Tabby/Tamara,Logged-In Member,Fashion,2,3,76.79,488.5,11,4,230.37,1,1,1,1,1,1,4.1,3.0,639.8,20,4,0,0,T-Shirt|Sunglasses
CIQ-00596,Mobile,Sharjah,Google Shopping,Tabby/Tamara,Logged-In Member,Electronics,6,5,22.86,614.7,14,5,114.3,1,1,1,1,1,1,4.2,5.0,1439.56,0,4,0,0,Power Bank|Smart Watch|Wireless Earbuds
CIQ-00597,MOBILE, Riyadh,Google Shopping,Credit Card,Logged-In Member,Fashion,7,4,121.68,332.4,13,5,486.72,1,1,1,1,1,0,,,1324.13,5,48,0,0,Handbag|Sneakers|Sunglasses|Desk Lamp
CIQ-00598,Desktop,Abu Dhabi,Instagram Ads,Tabby/Tamara,Logged-In Member,Fashion,4,5,128.83,532.6,14,5,644.15,1,1,1,1,0,1,4.7,3.0,821.85,15,12,0,0,Sneakers|Sunglasses|Handbag
CIQ-00599,Tablet, Riyadh,Instagram Ads,Apple Pay,Logged-In Member,Beauty,7,3,144.27,257.9,8,3,432.81,1,1,1,1,1,1,3.0,3.0,1310.84,10,24,0,0,Cleanser|Sunscreen
CIQ-00600,Desktop,Riyadh,Direct,Apple Pay,Logged-In Member,Electronics,2,6,99.03,611.8,15,7,594.18,1,1,1,1,1,1,2.7,4.0,428.91,5,12,0,0,Phone Case|Smart Watch|Wireless Earbuds|Power Bank
CIQ-00601,Desktop,Jeddah,Google Shopping,Cash on Delivery,Logged-In Member,Home & Living,5,4,190.32,403.0,11,4,761.28,1,1,1,0,0,0,,,1137.13,0,4,0,1,Bedsheet|Storage Box
CIQ-00602,MOBILE,Abu Dhabi,Direct,Credit Card,Logged-In Member,Electronics,3,6,50.73,437.9,16,6,304.38,1,1,1,1,1,1,3.1,5.0,543.51,0,24,0,0,Wireless Earbuds|Phone Case|Smart Watch|Power Bank
CIQ-00603,Tablet, Dubai,TikTok Shop,Credit Card,Guest,Electronics,0,6,272.39,496.2,13,6,1634.34,1,1,1,1,1,1,4.3,3.0,79.01,10,24,0,0,Power Bank|Smart Watch|Wireless Earbuds
CIQ-00604,MOBILE,Sharjah,Google Shopping,Tabby/Tamara,Guest,Home & Living,1,3,46.47,459.0,9,5,139.41,1,1,1,1,1,1,4.5,5.0,328.43,20,4,0,0,Scented Candle|Bedsheet|Handbag
CIQ-00605,Tablet,Dubai,Google Shopping,Apple Pay,Logged-In Member,Electronics,3,5,87.56,507.5,17,5,437.8,1,1,1,1,1,1,4.3,4.0,621.79,10,4,0,0,Power Bank|Wireless Earbuds|Phone Case
CIQ-00606,MOBILE,Dubai,Instagram Ads,Cash on Delivery,Logged-In Member,Electronics,4,4,154.51,310.8,11,4,618.04,1,1,1,1,1,1,3.7,3.0,774.07,10,1,0,0,Power Bank|Phone Case|Desk Lamp
CIQ-00607,desktop ,Dubai,TikTok Shop,Cash on Delivery,Guest,Beauty,2,3,65.32,535.4,12,4,195.96,1,1,1,1,0,1,4.8,4.0,341.48,5,48,0,0,Face Serum|Lip Tint|Phone Case
CIQ-00608,Mobile,Riyadh,Direct,Credit Card,Guest,Fashion,0,3,162.27,385.9,9,3,486.81,1,1,1,1,1,0,,,132.38,20,24,0,1,Sunglasses|Handbag
CIQ-00609,MOBILE,Dubai,TikTok Shop,Credit Card,Logged-In Member,Electronics,1,5,73.94,498.3,14,6,369.7,1,1,1,0,1,1,4.4,4.0,300.28,20,24,0,0,Smart Watch|Wireless Earbuds|Power Bank
CIQ-00610,Mobile,Dubai,Instagram Ads,Apple Pay,Logged-In Member,Electronics,5,2,103.03,318.8,10,3,206.06,1,1,1,1,1,1,3.5,3.0,865.67,15,1,0,0,Smart Watch
CIQ-00611,Desktop, Dubai,Google Shopping,Cash on Delivery,Guest,Electronics,2,2,83.06,383.5,12,2,166.12,1,1,1,0,0,0,,,388.6,10,4,0,0,Smart Watch|Sneakers
CIQ-00612,Desktop,Riyadh,Direct,Apple Pay,Guest,Fashion,1,2,62.47,307.6,5,4,124.94,1,1,1,0,0,0,,,273.13,20,1,1,1,Handbag
CIQ-00613,Tablet,Riyadh,Google Shopping,Apple Pay,Guest,Electronics,1,5,478.56,597.2,15,6,2392.8,1,1,1,0,0,1,3.5,4.0,192.65,10,24,0,0,Power Bank|Phone Case|Smart Watch|Bedsheet
CIQ-00614,Tablet, Dubai,TikTok Shop,Apple Pay,Logged-In Member,Beauty,2,4,51.7,462.0,12,5,206.8,1,1,0,0,0,1,4.4,4.0,412.62,10,4,0,0,Lip Tint|Cleanser
CIQ-00615,Mobile, Dubai,Google Shopping,Tabby/Tamara,Logged-In Member,Home & Living,5,3,18.25,504.8,12,5,54.75,1,1,1,1,1,1,1.1,4.0,1060.77,5,48,0,0,Storage Box|Bedsheet
CIQ-00616,MOBILE,Sharjah,Instagram Ads,Credit Card,Logged-In Member,Electronics,4,2,53.06,301.4,8,3,106.12,1,1,0,1,1,1,4.0,5.0,675.38,0,24,0,0,Smart Watch
CIQ-00617,MOBILE,Dubai,Direct,Apple Pay,Guest,Fashion,2,5,104.01,399.8,13,5,520.05,1,1,0,0,1,1,1.0,5.0,434.06,10,1,0,0,Sneakers|T-Shirt|Handbag|Sunglasses
CIQ-00618,Mobile,Sharjah,Instagram Ads,Apple Pay,Logged-In Member,Electronics,4,7,72.14,417.4,18,8,504.98,1,1,1,1,0,1,1.8,4.0,784.04,10,4,0,0,Phone Case|Smart Watch|Wireless Earbuds|Power Bank
CIQ-00619,Mobile,Abu Dhabi,Direct,Credit Card,Guest,Fashion,4,7,197.03,746.9,16,7,1379.21,1,1,1,1,0,1,3.1,5.0,846.38,5,1,0,0,T-Shirt|Handbag|Sunglasses|Sneakers
CIQ-00620,Mobile,Jeddah,Instagram Ads,Credit Card,Logged-In Member,Electronics,2,5,191.94,599.3,16,6,959.7,1,1,0,0,0,0,,,377.68,10,4,1,1,Power Bank|Wireless Earbuds|Smart Watch
CIQ-00621,MOBILE,Dubai,Email,Credit Card,Guest,Home & Living,1,3,75.25,375.8,9,4,225.75,1,1,1,1,1,1,3.1,5.0,286.91,15,48,0,0,Storage Box|Desk Lamp|Wireless Earbuds
CIQ-00622,Desktop, Riyadh,TikTok Shop,Credit Card,Guest,Fashion,0,3,28.19,371.4,8,3,84.57,1,1,1,1,1,0,,,131.45,15,48,1,0,Sunglasses|Sneakers
CIQ-00623,Tablet, Dubai,TikTok Shop,Cash on Delivery,Logged-In Member,Fashion,5,3,37.57,334.2,9,4,112.71,1,1,0,1,0,0,,,1102.61,15,4,1,1,Sunglasses|T-Shirt
CIQ-00624,Desktop,Jeddah,Direct,Credit Card,Guest,Beauty,3,3,92.46,340.3,9,4,277.38,1,1,1,1,1,0,,,539.54,15,4,0,1,Lip Tint|Cleanser
CIQ-00625,Tablet,Jeddah,Direct,Apple Pay,Logged-In Member,Home & Living,2,10,30.68,1021.7,24,10,306.8,1,1,1,1,1,1,3.1,5.0,652.14,0,4,0,0,Scented Candle|Bedsheet|Desk Lamp|Storage Box|Lip Tint
CIQ-00626,Mobile,Riyadh,Direct,Credit Card,Logged-In Member,Fashion,10,7,72.62,597.0,20,8,508.34,1,1,1,0,1,0,,,1694.69,20,12,1,0,Sunglasses|Handbag|T-Shirt|Sneakers|Face Serum
CIQ-00627,MOBILE,Abu Dhabi,Instagram Ads,Credit Card,Guest,Electronics,1,2,263.31,492.1,8,2,526.62,1,1,1,0,0,1,2.5,4.0,181.08,0,12,0,0,Wireless Earbuds
CIQ-00628,Mobile,Dubai,Instagram Ads,Credit Card,Guest,Home & Living,1,2,121.13,240.3,6,3,242.26,1,1,0,0,0,0,,,333.52,15,12,0,1,Bedsheet
CIQ-00629,Desktop,Riyadh,Direct,Credit Card,Logged-In Member,Fashion,3,3,97.8,515.5,11,3,293.4,1,1,1,1,1,0,,,525.47,10,1,0,0,Sneakers|Sunglasses|Face Serum
CIQ-00630,MOBILE,Riyadh,Google Shopping,Tabby/Tamara,Logged-In Member,Beauty,1,5,44.73,713.4,19,6,223.65,1,1,1,1,1,1,3.0,3.0,353.72,10,4,0,0,Face Serum|Lip Tint|Cleanser
CIQ-00631,Tablet,Dubai,Google Shopping,Credit Card,Guest,Beauty,3,7,107.86,502.1,17,7,755.02,1,1,1,0,1,1,3.3,3.0,515.29,20,12,0,0,Lip Tint|Face Serum|Cleanser|Sunscreen
CIQ-00632,desktop ,Abu Dhabi,TikTok Shop,Credit Card,Guest,Fashion,0,4,78.56,543.4,15,5,314.24,1,1,1,0,0,1,3.6,4.0,137.97,15,4,0,0,Sunglasses|Handbag
CIQ-00633,Mobile,Abu Dhabi,Google Shopping,Credit Card,Logged-In Member,Electronics,4,3,112.37,245.5,9,4,337.11,1,1,0,0,0,1,2.6,4.0,619.2,0,12,0,0,Smart Watch|Wireless Earbuds|Face Serum
CIQ-00634,Mobile,Riyadh,Direct,Cash on Delivery,Guest,Electronics,2,5,159.73,443.5,17,6,798.65,1,1,1,1,1,0,,,331.88,15,4,1,0,Phone Case|Wireless Earbuds|Smart Watch|Power Bank|Cleanser
CIQ-00635,Mobile, Riyadh,Direct,Apple Pay,Logged-In Member,Fashion,6,3,180.67,534.1,12,4,542.01,1,1,1,1,1,1,4.3,4.0,1170.74,10,4,0,0,Sunglasses|Sneakers
CIQ-00636,Mobile, Riyadh,Google Shopping,Apple Pay,Logged-In Member,Fashion,6,4,103.83,625.5,13,5,415.32,1,1,0,1,1,0,,,1354.46,10,24,0,0,Sunglasses|Handbag
CIQ-00637,Desktop, Riyadh,Email,Cash on Delivery,Guest,Beauty,0,4,136.81,221.7,8,4,547.24,1,1,1,1,1,1,1.9,4.0,89.58,0,12,0,0,Face Serum|Lip Tint
CIQ-00638,MOBILE,Dubai,Google Shopping,Apple Pay,Logged-In Member,Beauty,3,6,65.46,729.4,17,7,392.76,1,1,1,1,1,1,4.0,5.0,689.52,20,48,0,0,Sunscreen|Face Serum|Cleanser
CIQ-00639,MOBILE,Abu Dhabi,Email,Cash on Delivery,Guest,Home & Living,2,8,213.89,625.1,23,8,1711.12,1,1,1,0,0,1,5.2,3.0,327.39,5,4,0,0,Storage Box|Desk Lamp|Scented Candle|Bedsheet
CIQ-00640,desktop , Dubai,TikTok Shop,Tabby/Tamara,Guest,Home & Living,2,6,49.96,525.8,16,7,299.76,1,1,1,0,1,1,4.4,4.0,384.72,20,1,0,0,Bedsheet|Scented Candle|Desk Lamp|Phone Case
CIQ-00641,MOBILE,Riyadh,Google Shopping,Cash on Delivery,Logged-In Member,Beauty,5,7,81.5,731.4,21,8,570.5,1,1,1,1,1,1,5.3,4.0,1061.4,15,12,0,0,Sunscreen|Cleanser|Face Serum|Lip Tint
CIQ-00642,MOBILE,Abu Dhabi,Google Shopping,Credit Card,Logged-In Member,Electronics,8,7,230.53,713.1,18,8,1613.71,1,1,1,1,0,1,2.0,5.0,1088.37,15,4,0,0,Phone Case|Smart Watch|Power Bank|Wireless Earbuds
CIQ-00643,Mobile,Abu Dhabi,Instagram Ads,Apple Pay,Logged-In Member,Fashion,7,5,66.9,720.1,18,5,334.5,1,1,1,0,0,1,3.4,3.0,1337.59,10,1,0,0,Sneakers|T-Shirt|Sunglasses
CIQ-00644,Mobile,Dubai,Instagram Ads,Tabby/Tamara,Guest,Beauty,2,6,36.04,520.9,16,6,216.24,1,1,1,1,1,1,3.6,4.0,290.61,15,1,0,0,Face Serum|Lip Tint|Cleanser|Sunscreen
CIQ-00645,Desktop,Dubai,Google Shopping,Cash on Delivery,Logged-In Member,Beauty,3,4,70.4,318.2,11,5,281.6,1,1,1,1,1,0,,,718.06,5,12,0,0,Lip Tint|Sunscreen
CIQ-00646,desktop ,Sharjah,Email,Tabby/Tamara,Guest,Electronics,2,3,257.77,255.9,10,3,773.31,1,1,1,0,0,1,2.9,4.0,459.43,10,4,0,0,Phone Case|Power Bank|Storage Box
CIQ-00647,Mobile,Dubai,Google Shopping,Tabby/Tamara,Guest,Beauty,1,4,18.45,385.5,12,5,73.8,1,1,0,0,1,1,1.0,4.0,235.53,10,4,0,0,Sunscreen|Face Serum
CIQ-00648,Desktop, Dubai,TikTok Shop,Credit Card,Guest,Fashion,3,4,101.87,365.1,15,5,407.48,1,1,1,1,1,1,4.9,3.0,420.33,10,4,0,0,T-Shirt|Handbag
CIQ-00649,Desktop,Riyadh,Google Shopping,Apple Pay,Guest,Fashion,1,4,59.95,404.6,12,5,239.8,1,1,1,1,1,1,1.6,4.0,381.14,10,24,0,0,Handbag|T-Shirt|Sunscreen
CIQ-00650,Mobile,Abu Dhabi,Email,Apple Pay,Guest,Home & Living,0,6,83.87,358.4,15,6,503.22,1,1,1,1,1,1,4.1,4.0,61.56,15,4,0,0,Storage Box|Bedsheet|Desk Lamp
CIQ-00651,Mobile,Abu Dhabi,Google Shopping,Cash on Delivery,Logged-In Member,Fashion,5,4,73.63,293.9,11,5,294.52,1,1,1,1,1,1,3.2,4.0,915.32,5,12,0,0,Sunglasses|Handbag|Cleanser
CIQ-00652,desktop ,Abu Dhabi,Instagram Ads,Cash on Delivery,Guest,Fashion,1,3,188.96,481.2,10,3,566.88,1,1,1,1,0,0,,,215.15,20,48,0,0,Handbag|Sunglasses
CIQ-00653,Desktop,Riyadh,Direct,Tabby/Tamara,Logged-In Member,Beauty,0,5,98.37,602.2,12,5,491.85,1,1,1,1,1,1,3.0,5.0,150.53,10,1,0,0,Lip Tint|Cleanser|Sunscreen|Desk Lamp
CIQ-00654,Mobile,Dubai,Google Shopping,Apple Pay,Logged-In Member,Beauty,4,4,195.9,466.2,13,5,783.6,1,1,1,1,1,1,3.4,3.0,603.11,15,12,0,0,Cleanser|Sunscreen
CIQ-00655,desktop ,Riyadh,TikTok Shop,Cash on Delivery,Guest,Electronics,1,1,238.55,45.0,3,2,238.55,1,1,1,1,1,0,,,130.67,20,24,1,1,Power Bank
CIQ-00656,Mobile,Jeddah,Instagram Ads,Credit Card,Guest,Beauty,2,3,96.69,393.5,9,4,290.07,1,1,1,1,1,0,,,427.17,20,12,1,1,Face Serum|Sunscreen|Power Bank
CIQ-00657,desktop , Riyadh,Direct,Cash on Delivery,Guest,Fashion,3,8,73.05,723.4,20,9,584.4,1,1,1,1,1,1,3.1,4.0,510.02,10,24,0,0,Sneakers|Sunglasses|Handbag|T-Shirt|Phone Case
CIQ-00658,Mobile,Abu Dhabi,Direct,Tabby/Tamara,Guest,Beauty,2,2,124.16,384.3,10,2,248.32,1,1,0,0,1,1,2.0,4.0,497.65,20,24,0,0,Face Serum|Sunscreen|Wireless Earbuds
CIQ-00659,Desktop,Riyadh,Direct,Apple Pay,Logged-In Member,Electronics,1,3,142.67,265.4,7,3,428.01,1,1,1,1,1,1,2.0,4.0,305.54,10,24,0,0,Phone Case|Smart Watch|Power Bank
CIQ-00660,Mobile,Abu Dhabi,Google Shopping,Credit Card,Logged-In Member,Home & Living,8,4,41.25,306.2,14,4,165.0,1,1,1,1,1,0,,,1504.78,5,1,1,1,Scented Candle|Desk Lamp
CIQ-00661,Mobile,Abu Dhabi,Google Shopping,Tabby/Tamara,Logged-In Member,Beauty,3,2,112.16,512.7,11,2,224.32,1,1,0,1,1,1,2.9,5.0,712.0,10,12,0,0,Cleanser
CIQ-00662,desktop ,Sharjah,Google Shopping,Tabby/Tamara,Guest,Fashion,3,3,78.84,612.7,16,3,236.52,1,1,1,1,1,1,2.2,4.0,374.72,0,4,0,0,Sneakers|T-Shirt|Sunglasses|Sunscreen
CIQ-00663,Mobile,Dubai,Instagram Ads,Cash on Delivery,Guest,Fashion,4,5,69.92,484.9,14,6,349.6,1,1,1,0,0,1,2.5,4.0,571.09,15,1,0,0,Handbag|Sunglasses|Sneakers
CIQ-00664,Mobile,Dubai,Google Shopping,Credit Card,Guest,Fashion,0,3,57.54,492.7,12,4,172.62,1,1,0,0,1,0,,,109.02,5,12,0,0,T-Shirt|Sneakers|Bedsheet
CIQ-00665,Mobile,Abu Dhabi,Email,Cash on Delivery,Logged-In Member,Beauty,5,3,60.31,519.1,11,3,180.93,1,1,1,0,0,1,1.9,3.0,897.01,10,1,0,0,Lip Tint|Cleanser
CIQ-00666,MOBILE,Dubai,Direct,Credit Card,Guest,Beauty,2,3,233.71,442.3,10,4,701.13,1,1,1,1,0,1,3.2,5.0,413.42,10,1,0,0,Cleanser|Sunscreen
CIQ-00667,MOBILE,Abu Dhabi,Direct,Credit Card,Guest,Beauty,0,2,72.82,334.3,10,2,145.64,1,1,0,0,1,0,,,6.6,5,48,0,0,Face Serum
CIQ-00668,Tablet,Sharjah,Instagram Ads,Apple Pay,Logged-In Member,Home & Living,6,6,215.62,407.7,16,6,1293.72,1,1,1,1,1,1,3.1,4.0,1237.56,15,48,0,0,Bedsheet|Scented Candle|Storage Box|Power Bank
CIQ-00669,Mobile,Jeddah,Instagram Ads,Tabby/Tamara,Logged-In Member,Fashion,5,5,103.99,312.7,12,6,519.95,1,1,0,0,0,1,1.4,5.0,879.5,5,4,0,0,Sunglasses|Sneakers|T-Shirt
CIQ-00670,Mobile, Dubai,Direct,Cash on Delivery,Guest,Beauty,2,6,41.86,566.0,14,7,251.16,1,1,1,0,0,1,4.1,5.0,361.95,20,1,0,0,Sunscreen|Cleanser|Face Serum
CIQ-00671,Mobile, Riyadh,Instagram Ads,Tabby/Tamara,Logged-In Member,Fashion,7,6,108.57,505.0,14,7,651.42,1,1,1,1,0,1,4.3,4.0,939.58,0,4,0,0,Sunglasses|Handbag|Sneakers|Smart Watch
CIQ-00672,Desktop,Abu Dhabi,Instagram Ads,Tabby/Tamara,Guest,Beauty,0,7,40.23,411.1,15,7,281.61,1,1,1,1,1,1,4.4,4.0,58.2,10,1,0,0,Cleanser|Sunscreen|Face Serum|Lip Tint|Sneakers
CIQ-00673,Tablet, Dubai,Instagram Ads,Credit Card,Guest,Fashion,2,4,146.52,515.5,14,5,586.08,1,1,1,1,1,0,,,382.84,10,4,0,0,T-Shirt|Sunglasses
CIQ-00674,MOBILE,Dubai,Direct,Credit Card,Guest,Beauty,0,2,81.48,237.9,7,3,162.96,1,1,0,0,1,0,,,99.22,10,24,0,0,Cleanser
CIQ-00675,Desktop,Dubai,Email,Apple Pay,Guest,Electronics,3,4,175.17,445.6,12,5,700.68,1,1,1,1,1,0,,,597.28,0,4,0,0,Phone Case|Power Bank
CIQ-00676,Mobile,Dubai,Google Shopping,Apple Pay,Logged-In Member,Electronics,8,6,265.64,506.4,15,6,1593.84,1,1,1,1,0,1,6.2,4.0,1207.99,20,24,0,0,Wireless Earbuds|Smart Watch|Phone Case|Power Bank|Sunscreen
CIQ-00677,Tablet,Dubai,Instagram Ads,Cash on Delivery,Guest,Fashion,4,3,27.13,244.2,9,3,81.39,1,1,1,1,0,1,4.6,5.0,812.63,5,48,0,0,Sneakers|Handbag|Smart Watch
